sample1	sample2	value	sample1_type	sample1_extraction_protocol_short	sample2_type	sample2_extraction_protocol_short	sample_type	sample_type_2	biomass_sample	biomass_sample_long
oral_human_Q_2_microbiome20_H	oral_saliva_Q_2_microbiome20_C	0.13435790330545813	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome20_H	oral_saliva_Q_3_microbiome20_C	0.2022595173649491	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_human_Q_3_microbiome2_H	0.048214160726262924	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_saliva_Q_1_microbiome2_C	0.061993994419520485	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_saliva_Q_2_microbiome2_C	0.060340326473053534	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_saliva_Q_3_microbiome2_C	0.0714088063033035	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_human_Q_3_qiagen_H	0.13542751753790921	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_saliva_Q_1_qiagen_C	0.09467829861003156	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_saliva_Q_2_qiagen_C	0.11482341334323615	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_saliva_Q_3_qiagen_C	0.06060764920355621	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_3_microbiome20_H	oral_saliva_Q_1_microbiome20_C	0.05174466382987102	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome20_H	oral_saliva_Q_2_microbiome20_C	0.04337824654674798	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome20_H	oral_saliva_Q_3_microbiome20_C	0.10086426585730748	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome2_H	oral_saliva_Q_1_microbiome2_C	0.0831563885471003	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome2_H	oral_saliva_Q_2_microbiome2_C	0.0824003577013128	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome2_H	oral_saliva_Q_3_microbiome2_C	0.09032751382632713	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_3_qiagen_H	oral_saliva_Q_1_qiagen_C	0.13380702338896325	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_3_qiagen_H	oral_saliva_Q_2_qiagen_C	0.17708548253862227	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_3_qiagen_H	oral_saliva_Q_3_qiagen_C	0.12871828151113884	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_R_1_microbiome2_H	oral_human_R_2_microbiome2_H	0.10403508904840574	human.saliva.R	MM (2-min.)	human.saliva.R	MM (2-min.)	human	human saliva	high	High biomass
oral_human_R_1_microbiome2_H	oral_human_R_3_microbiome2_H	0.12309481416265704	human.saliva.R	MM (2-min.)	human.saliva.R	MM (2-min.)	human	human saliva	high	High biomass
oral_human_R_2_microbiome2_H	oral_human_R_3_microbiome2_H	0.06299444054748841	human.saliva.R	MM (2-min.)	human.saliva.R	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome20_H	oral_human_S_2_microbiome20_H	0.037620100707549495	human.saliva.S	MM (20-min.)	human.saliva.S	MM (20-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome20_H	oral_human_S_3_microbiome20_H	0.046954944192220946	human.saliva.S	MM (20-min.)	human.saliva.S	MM (20-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome2_H	oral_human_S_2_microbiome2_H	0.04811316024128086	human.saliva.S	MM (2-min.)	human.saliva.S	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome2_H	oral_human_S_3_microbiome2_H	0.0450056584663315	human.saliva.S	MM (2-min.)	human.saliva.S	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_1_qiagen_H	oral_human_S_2_qiagen_H	0.07106956335616785	human.saliva.S	PS	human.saliva.S	PS	human	human saliva	high	High biomass
oral_human_S_1_qiagen_H	oral_human_S_3_qiagen_H	0.044175186242354676	human.saliva.S	PS	human.saliva.S	PS	human	human saliva	high	High biomass
oral_human_S_2_microbiome20_H	oral_human_S_3_microbiome20_H	0.06332829614786348	human.saliva.S	MM (20-min.)	human.saliva.S	MM (20-min.)	human	human saliva	high	High biomass
oral_human_S_2_microbiome2_H	oral_human_S_3_microbiome2_H	0.06037844019535316	human.saliva.S	MM (2-min.)	human.saliva.S	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_2_qiagen_H	oral_human_S_3_qiagen_H	0.08644360503451802	human.saliva.S	PS	human.saliva.S	PS	human	human saliva	high	High biomass
oral_human_T_1_microbiome20_H	oral_human_T_2_microbiome20_H	0.08192654541408585	human.saliva.T	MM (20-min.)	human.saliva.T	MM (20-min.)	human	human saliva	high	High biomass
oral_human_T_1_microbiome20_H	oral_human_T_3_microbiome20_H	0.07578185701082592	human.saliva.T	MM (20-min.)	human.saliva.T	MM (20-min.)	human	human saliva	high	High biomass
oral_human_T_1_microbiome2_H	oral_human_T_2_microbiome2_H	0.025078927777547336	human.saliva.T	MM (2-min.)	human.saliva.T	MM (2-min.)	human	human saliva	high	High biomass
oral_human_T_1_microbiome2_H	oral_human_T_3_microbiome2_H	0.036678926406450305	human.saliva.T	MM (2-min.)	human.saliva.T	MM (2-min.)	human	human saliva	high	High biomass
oral_human_T_1_qiagen_H	oral_human_T_2_qiagen_H	0.05554360278313586	human.saliva.T	PS	human.saliva.T	PS	human	human saliva	high	High biomass
oral_human_T_1_qiagen_H	oral_human_T_3_qiagen_H	0.05872454511724532	human.saliva.T	PS	human.saliva.T	PS	human	human saliva	high	High biomass
oral_human_T_2_microbiome20_H	oral_human_T_3_microbiome20_H	0.03777959430498758	human.saliva.T	MM (20-min.)	human.saliva.T	MM (20-min.)	human	human saliva	high	High biomass
oral_human_T_2_microbiome2_H	oral_human_T_3_microbiome2_H	0.038983939064537385	human.saliva.T	MM (2-min.)	human.saliva.T	MM (2-min.)	human	human saliva	high	High biomass
oral_human_T_2_qiagen_H	oral_human_T_3_qiagen_H	0.026159556756402396	human.saliva.T	PS	human.saliva.T	PS	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome20_C	oral_saliva_A_2_microbiome20_C	0.18048317326087526	human.saliva.A	MM (20-min.)	human.saliva.A	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome20_C	oral_saliva_A_3_microbiome20_C	0.15899726466455286	human.saliva.A	MM (20-min.)	human.saliva.A	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome2_C	oral_saliva_A_2_microbiome2_C	0.07385209841971192	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome2_C	oral_saliva_A_3_microbiome2_C	0.07531995384428451	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_qiagen_C	oral_saliva_A_2_qiagen_C	0.12231977628194518	human.saliva.A	PS	human.saliva.A	PS	human	human saliva	high	High biomass
oral_saliva_A_1_qiagen_C	oral_saliva_A_3_qiagen_C	0.10849631276292203	human.saliva.A	PS	human.saliva.A	PS	human	human saliva	high	High biomass
oral_saliva_A_2_microbiome20_C	oral_saliva_A_3_microbiome20_C	0.035476674065644344	human.saliva.A	MM (20-min.)	human.saliva.A	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_A_2_microbiome2_C	oral_saliva_A_3_microbiome2_C	0.029486016521313666	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_A_2_qiagen_C	oral_saliva_A_3_qiagen_C	0.09804009666695673	human.saliva.A	PS	human.saliva.A	PS	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome20_C	oral_saliva_D_2_microbiome20_C	0.041020961388228	human.saliva.D	MM (20-min.)	human.saliva.D	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome20_C	oral_saliva_D_3_microbiome20_C	0.05273976420579642	human.saliva.D	MM (20-min.)	human.saliva.D	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome2_C	oral_saliva_D_2_microbiome2_C	0.05335203328879846	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome2_C	oral_saliva_D_3_microbiome2_C	0.037545311573917814	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_qiagen_C	oral_saliva_D_2_qiagen_C	0.07602438883719095	human.saliva.D	PS	human.saliva.D	PS	human	human saliva	high	High biomass
oral_saliva_D_1_qiagen_C	oral_saliva_D_3_qiagen_C	0.07110690250636383	human.saliva.D	PS	human.saliva.D	PS	human	human saliva	high	High biomass
oral_saliva_D_2_microbiome20_C	oral_saliva_D_3_microbiome20_C	0.08291242561515748	human.saliva.D	MM (20-min.)	human.saliva.D	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_D_2_microbiome2_C	oral_saliva_D_3_microbiome2_C	0.0444217833082913	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_D_2_qiagen_C	oral_saliva_D_3_qiagen_C	0.037281436848318694	human.saliva.D	PS	human.saliva.D	PS	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome20_C	oral_saliva_Q_2_microbiome20_C	0.019673931938760162	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome20_C	oral_saliva_Q_3_microbiome20_C	0.07368250263249856	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome2_C	oral_saliva_Q_2_microbiome2_C	0.01772035120132376	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome2_C	oral_saliva_Q_3_microbiome2_C	0.028332588600000777	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_qiagen_C	oral_saliva_Q_2_qiagen_C	0.05442571306204257	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_saliva_Q_1_qiagen_C	oral_saliva_Q_3_qiagen_C	0.06231075100041941	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_saliva_Q_2_microbiome20_C	oral_saliva_Q_3_microbiome20_C	0.07703961465732374	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_Q_2_microbiome2_C	oral_saliva_Q_3_microbiome2_C	0.024872017259655797	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_Q_2_qiagen_C	oral_saliva_Q_3_qiagen_C	0.07776624355938788	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_A_2_1_microbiome2_C	0.26437578256695604	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_O_1_microbiome2_C	1.1454937639823504	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_P_1_microbiome2_C	0.946204501507294	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	1.148472029501759	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.8674462625899712	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_T_1_microbiome2_C	1.0215287768702548	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.6127359835129313	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_A_2_2_qiagen_C	0.5558535417538245	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_P_2_qiagen_C	0.4765181558599547	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_Q_1_2_qiagen_C	0.712624189916123	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.3749150036507693	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_T_2_qiagen_C	0.5750480016912074	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	1.21096346936365	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_O_1_microbiome2_C	1.2332018017908557	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_P_1_microbiome2_C	1.0453368444253042	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	1.2247509962330847	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	1.029719862173626	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_T_1_microbiome2_C	1.1123601042030198	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.519753233260612	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_P_2_qiagen_C	0.8797881863526881	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_Q_1_2_qiagen_C	1.1231710804707842	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.5657741996891203	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_T_2_qiagen_C	0.9554235826798355	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.8955695857220457	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_3_1_microbiome20_C	oral_throat_A_3_2_microbiome20_C	0.2888348793978835	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_1_microbiome20_C	oral_throat_W_microbiome20_C	0.7269468009415921	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_1_microbiome20_C	skin_throat_fresh_A_2_microbiome20_C	0.536491078487035	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_2_microbiome20_C	oral_throat_W_microbiome20_C	0.6545298016199769	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_2_microbiome20_C	skin_throat_fresh_A_2_microbiome20_C	0.4315626564101809	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_B_1_1_microbiome2_C	oral_throat_B_2_1_microbiome2_C	0.6797041811208426	human throat B	MM (2-min.)	human throat B	MM (2-min.)	human	human throat	high	High biomass
oral_throat_B_1_2_qiagen_C	oral_throat_B_2_2_qiagen_C	0.4076563111842901	human throat B	PS	human throat B	PS	human	human throat	high	High biomass
oral_throat_D_3_1_microbiome20_C	oral_throat_D_3_2_microbiome20_C	0.5552712384058208	human throat D	MM (20-min.)	human throat D	MM (20-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_P_1_microbiome2_C	0.2876246087720101	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	0.34574628462497153	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.509679055266622	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.39455766032736805	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	1.527858949716552	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	0.3358994212289356	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.4133011562993703	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.3956072732596225	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	1.3136014698775844	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	oral_throat_Q_1_2_qiagen_C	0.4007527434200362	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.5646250134550737	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	oral_throat_T_2_qiagen_C	0.31131284266460707	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	1.4181594896238496	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_1_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.5144346429982376	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_1_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.5487076761673156	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_1_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	1.522016819009314	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_1_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.7219087488824453	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_1_2_qiagen_C	oral_throat_T_2_qiagen_C	0.5405569096289373	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_1_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	1.6457337319115888	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_2_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.6843072008356901	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_2_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	1.3454816984631006	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_2_2_qiagen_C	oral_throat_T_2_qiagen_C	0.5659533457956575	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_2_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	1.2006401211834408	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_T_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	1.393500937342717	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_T_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	1.4174538686204239	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_U_microbiome20_C	oral_throat_eluent_U_microbiome20_C	0.7168781298155543	human throat U	MM (20-min.)	human throat U	MM (20-min.)	human	human throat	high	High biomass
oral_throat_V_microbiome20_C	oral_throat_eluent_V_microbiome20_C	0.20034893177615068	human throat V	MM (20-min.)	human throat V	MM (20-min.)	human	human throat	high	High biomass
oral_throat_W_microbiome20_C	skin_throat_fresh_A_2_microbiome20_C	0.9403372294247957	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
skin_nares_Q_1_1_microbiome2_C	skin_nares_Q_2_1_microbiome2_C	0.1721367125721697	human nares Q	MM (2-min.)	human nares Q	MM (2-min.)	human	human nares	high	High biomass
skin_nares_Q_1_2_microbiome20_C	skin_nares_Q_2_2_microbiome20_C	0.27631544735946867	human nares Q	MM (20-min.)	human nares Q	MM (20-min.)	human	human nares	high	High biomass
skin_nares_R_2_microbiome20_C	skin_nares_eluent_R_2_microbiome20_C	0.32492581340510146	human nares R	MM (20-min.)	human nares R	MM (20-min.)	human	human nares	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_K_2_microbiome2_H	0.15380503134446144	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_K_3_microbiome2_H	0.06863225571907974	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_slurry_K_1_microbiome2_H	0.19060275532747667	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_slurry_K_2_microbiome2_H	0.17834817478049492	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_slurry_K_3_microbiome2_H	0.1862819575590997	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_K_3_microbiome20_H	0.28119775418914256	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_slurry_K_1_microbiome20_H	0.4582132633183104	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_slurry_K_2_microbiome20_H	0.4701632078979744	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_slurry_K_3_microbiome20_H	0.45725798736803014	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_K_3_microbiome2_H	0.20413717568685458	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_slurry_K_1_microbiome2_H	0.33570329298077034	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_slurry_K_2_microbiome2_H	0.3226886773712498	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_slurry_K_3_microbiome2_H	0.3312130621961189	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_qiagen_H	soil_rhizosphere_slurry_K_1_qiagen_H	0.32984043161942794	rhizosphere soil site 2	PS	rhizosphere soil site 2	PS	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_qiagen_H	soil_rhizosphere_slurry_K_2_qiagen_H	0.4082623142185637	rhizosphere soil site 2	PS	rhizosphere soil site 2	PS	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_qiagen_H	soil_rhizosphere_slurry_K_3_qiagen_H	0.3871687042961113	rhizosphere soil site 2	PS	rhizosphere soil site 2	PS	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome20_H	soil_rhizosphere_slurry_K_1_microbiome20_H	0.2939258886607766	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome20_H	soil_rhizosphere_slurry_K_2_microbiome20_H	0.3083553652696298	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome20_H	soil_rhizosphere_slurry_K_3_microbiome20_H	0.29724511251431596	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome2_H	soil_rhizosphere_slurry_K_1_microbiome2_H	0.15687663860608897	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome2_H	soil_rhizosphere_slurry_K_2_microbiome2_H	0.14447968680278236	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
