sample1	sample2	value	sample1_type	sample1_extraction_protocol_short	sample2_type	sample2_extraction_protocol_short	sample_type	sample_type_2	biomass_sample	biomass_sample_long
skin_forehead_A_1_1_microbiome2_C	skin_forehead_fresh_A_1_1_microbiome2_C	0.6610169491525424	human forehead A	MM (2-min.)	human forehead A	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_A_1_2_qiagen_C	skin_forehead_A_2_2_qiagen_C	0.673728813559322	human forehead A	PS	human forehead A	PS	human	human forehead	low	Low biomass
skin_forehead_A_1_2_qiagen_C	skin_forehead_fresh_A_1_2_qiagen_C	0.6126126126126126	human forehead A	PS	human forehead A	PS	human	human forehead	low	Low biomass
skin_forehead_A_2_1_microbiome2_C	skin_forehead_fresh_A_1_1_microbiome2_C	0.6633663366336634	human forehead A	MM (2-min.)	human forehead A	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_A_2_2_qiagen_C	skin_forehead_fresh_A_1_2_qiagen_C	0.6805555555555556	human forehead A	PS	human forehead A	PS	human	human forehead	low	Low biomass
skin_forehead_A_3_1_microbiome20_C	skin_forehead_A_3_2_microbiome20_C	0.61	human forehead A	MM (20-min.)	human forehead A	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_A_3_1_microbiome20_C	skin_forehead_fresh_A_2_microbiome20_C	0.6804123711340206	human forehead A	MM (20-min.)	human forehead A	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_A_3_2_microbiome20_C	skin_forehead_fresh_A_2_microbiome20_C	0.696969696969697	human forehead A	MM (20-min.)	human forehead A	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_B_1_1_microbiome2_C	skin_forehead_B_2_1_microbiome2_C	0.6086956521739131	human forehead B	MM (2-min.)	human forehead B	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_B_1_2_qiagen_C	skin_forehead_B_2_2_qiagen_C	0.6344827586206897	human forehead B	PS	human forehead B	PS	human	human forehead	low	Low biomass
skin_forehead_D_1_1_microbiome2_C	skin_forehead_D_2_1_microbiome2_C	0.6262626262626263	human forehead D	MM (2-min.)	human forehead D	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_D_1_2_qiagen_C	skin_forehead_D_2_2_qiagen_C	0.6148648648648649	human forehead D	PS	human forehead D	PS	human	human forehead	low	Low biomass
skin_forehead_D_3_1_microbiome20_C	skin_forehead_D_3_2_microbiome20_C	0.6222222222222222	human forehead D	MM (20-min.)	human forehead D	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_O_1_microbiome2_C	skin_forehead_eluent_O_1_microbiome2_C	0.5847457627118644	human forehead O	MM (2-min.)	human forehead O	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_P_1_microbiome2_C	skin_forehead_eluent_P_1_microbiome2_C	0.6491228070175439	human forehead P	MM (2-min.)	human forehead P	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_P_2_qiagen_C	skin_forehead_eluent_P_2_qiagen_C	0.6233766233766234	human forehead P	PS	human forehead P	PS	human	human forehead	low	Low biomass
skin_forehead_Q_1_1_microbiome2_C	skin_forehead_Q_2_1_microbiome2_C	0.6604938271604939	human forehead Q	MM (2-min.)	human forehead Q	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_Q_3_1_microbiome20_C	skin_forehead_Q_3_2_microbiome20_C	0.6386554621848739	human forehead Q	MM (20-min.)	human forehead Q	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_R_1_microbiome2_C	skin_forehead_eluent_R_1_microbiome2_C	0.6762589928057554	human forehead R	MM (2-min.)	human forehead R	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_R_2_qiagen_C	skin_forehead_eluent_R_2_qiagen_C	0.6201550387596899	human forehead R	PS	human forehead R	PS	human	human forehead	low	Low biomass
skin_forehead_T_1_microbiome2_C	skin_forehead_eluent_T_1_microbiome2_C	0.5443037974683544	human forehead T	MM (2-min.)	human forehead T	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_T_2_qiagen_C	skin_forehead_eluent_T_2_qiagen_C	0.569620253164557	human forehead T	PS	human forehead T	PS	human	human forehead	low	Low biomass
skin_forehead_U_microbiome20_C	skin_forehead_eluent_U_microbiome20_C	0.5258620689655172	human forehead U	MM (20-min.)	human forehead U	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_V_microbiome20_C	skin_forehead_eluent_V_microbiome20_C	0.45121951219512196	human forehead V	MM (20-min.)	human forehead V	MM (20-min.)	human	human forehead	low	Low biomass
uriF_P_1_microbiome20_L	uriF_P_2_microbiome20_L	0.6050156739811913	human.urine.P	MM (20-min.)	human.urine.P	MM (20-min.)	human	human female urine	low	Low biomass
uriF_P_1_microbiome20_L	uriF_P_3_microbiome20_L	0.6350574712643678	human.urine.P	MM (20-min.)	human.urine.P	MM (20-min.)	human	human female urine	low	Low biomass
uriF_P_1_microbiome2_L	uriF_P_2_microbiome2_L	0.5852090032154341	human.urine.P	MM (2-min.)	human.urine.P	MM (2-min.)	human	human female urine	low	Low biomass
uriF_P_1_microbiome2_L	uriF_P_3_microbiome2_L	0.5333333333333333	human.urine.P	MM (2-min.)	human.urine.P	MM (2-min.)	human	human female urine	low	Low biomass
uriF_P_1_qiagen_L	uriF_P_2_qiagen_L	0.5718654434250765	human.urine.P	PS	human.urine.P	PS	human	human female urine	low	Low biomass
uriF_P_1_qiagen_L	uriF_P_3_qiagen_L	0.5307443365695793	human.urine.P	PS	human.urine.P	PS	human	human female urine	low	Low biomass
uriF_P_2_microbiome20_L	uriF_P_3_microbiome20_L	0.5465116279069767	human.urine.P	MM (20-min.)	human.urine.P	MM (20-min.)	human	human female urine	low	Low biomass
uriF_P_2_microbiome2_L	uriF_P_3_microbiome2_L	0.5559105431309904	human.urine.P	MM (2-min.)	human.urine.P	MM (2-min.)	human	human female urine	low	Low biomass
uriF_P_2_qiagen_L	uriF_P_3_qiagen_L	0.546875	human.urine.P	PS	human.urine.P	PS	human	human female urine	low	Low biomass
uriF_S_1_microbiome20_L	uriF_S_2_microbiome20_L	0.5630252100840336	human.urine.S	MM (20-min.)	human.urine.S	MM (20-min.)	human	human female urine	low	Low biomass
uriF_S_1_microbiome2_L	uriF_S_2_microbiome2_L	0.5666666666666667	human.urine.S	MM (2-min.)	human.urine.S	MM (2-min.)	human	human female urine	low	Low biomass
uriF_S_1_microbiome2_L	uriF_S_3_microbiome2_L	0.5555555555555556	human.urine.S	MM (2-min.)	human.urine.S	MM (2-min.)	human	human female urine	low	Low biomass
uriF_S_1_qiagen_L	uriF_S_2_qiagen_L	0.41025641025641024	human.urine.S	PS	human.urine.S	PS	human	human female urine	low	Low biomass
uriF_S_1_qiagen_L	uriF_S_3_qiagen_L	0.42328042328042326	human.urine.S	PS	human.urine.S	PS	human	human female urine	low	Low biomass
uriF_S_2_microbiome2_L	uriF_S_3_microbiome2_L	0.5660377358490566	human.urine.S	MM (2-min.)	human.urine.S	MM (2-min.)	human	human female urine	low	Low biomass
uriF_S_2_qiagen_L	uriF_S_3_qiagen_L	0.5277777777777778	human.urine.S	PS	human.urine.S	PS	human	human female urine	low	Low biomass
wat_F_A_1_microbiome20_L	wat_F_A_2_microbiome20_L	0.5123106060606061	freshwater site 1	MM (20-min.)	freshwater site 1	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_A_1_microbiome20_L	wat_F_A_3_microbiome20_L	0.5391061452513967	freshwater site 1	MM (20-min.)	freshwater site 1	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_A_1_microbiome2_L	wat_F_A_2_microbiome2_L	0.5135699373695198	freshwater site 1	MM (2-min.)	freshwater site 1	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_A_1_microbiome2_L	wat_F_A_3_microbiome2_L	0.506806282722513	freshwater site 1	MM (2-min.)	freshwater site 1	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_A_2_microbiome20_L	wat_F_A_3_microbiome20_L	0.5059288537549407	freshwater site 1	MM (20-min.)	freshwater site 1	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_A_2_microbiome2_L	wat_F_A_3_microbiome2_L	0.5329153605015674	freshwater site 1	MM (2-min.)	freshwater site 1	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_B_1_microbiome20_L	wat_F_B_2_microbiome20_L	0.5377358490566038	freshwater site 2	MM (20-min.)	freshwater site 2	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_B_1_microbiome20_L	wat_F_B_3_microbiome20_L	0.5173076923076924	freshwater site 2	MM (20-min.)	freshwater site 2	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_B_1_microbiome2_L	wat_F_B_2_microbiome2_L	0.5116044399596368	freshwater site 2	MM (2-min.)	freshwater site 2	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_B_1_microbiome2_L	wat_F_B_3_microbiome2_L	0.5287128712871287	freshwater site 2	MM (2-min.)	freshwater site 2	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_B_1_qiagen_L	wat_F_B_2_qiagen_L	0.5231788079470199	freshwater site 2	PS	freshwater site 2	PS	water	freshwater	low	Low biomass
wat_F_B_2_microbiome20_L	wat_F_B_3_microbiome20_L	0.5195052331113226	freshwater site 2	MM (20-min.)	freshwater site 2	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_B_2_microbiome2_L	wat_F_B_3_microbiome2_L	0.5331262939958592	freshwater site 2	MM (2-min.)	freshwater site 2	MM (2-min.)	water	freshwater	low	Low biomass
wat_S_A_1_microbiome20_L	wat_S_A_2_microbiome20_L	0.5319148936170213	seawater site 1	MM (20-min.)	seawater site 1	MM (20-min.)	water	seawater	low	Low biomass
wat_S_A_1_microbiome20_L	wat_S_A_3_microbiome20_L	0.5443425076452599	seawater site 1	MM (20-min.)	seawater site 1	MM (20-min.)	water	seawater	low	Low biomass
wat_S_A_1_microbiome2_L	wat_S_A_2_microbiome2_L	0.5440251572327044	seawater site 1	MM (2-min.)	seawater site 1	MM (2-min.)	water	seawater	low	Low biomass
wat_S_A_1_microbiome2_L	wat_S_A_3_microbiome2_L	0.5672131147540984	seawater site 1	MM (2-min.)	seawater site 1	MM (2-min.)	water	seawater	low	Low biomass
wat_S_A_1_qiagen_L	wat_S_A_2_qiagen_L	0.504	seawater site 1	PS	seawater site 1	PS	water	seawater	low	Low biomass
wat_S_A_1_qiagen_L	wat_S_A_3_qiagen_L	0.5418848167539267	seawater site 1	PS	seawater site 1	PS	water	seawater	low	Low biomass
wat_S_A_2_microbiome20_L	wat_S_A_3_microbiome20_L	0.5434782608695652	seawater site 1	MM (20-min.)	seawater site 1	MM (20-min.)	water	seawater	low	Low biomass
wat_S_A_2_microbiome2_L	wat_S_A_3_microbiome2_L	0.5049180327868853	seawater site 1	MM (2-min.)	seawater site 1	MM (2-min.)	water	seawater	low	Low biomass
wat_S_A_2_qiagen_L	wat_S_A_3_qiagen_L	0.5098039215686274	seawater site 1	PS	seawater site 1	PS	water	seawater	low	Low biomass
wat_S_B_1_microbiome20_L	wat_S_B_2_microbiome20_L	0.554089709762533	seawater site 2	MM (20-min.)	seawater site 2	MM (20-min.)	water	seawater	low	Low biomass
wat_S_B_1_microbiome20_L	wat_S_B_3_microbiome20_L	0.532394366197183	seawater site 2	MM (20-min.)	seawater site 2	MM (20-min.)	water	seawater	low	Low biomass
wat_S_B_1_microbiome2_L	wat_S_B_2_microbiome2_L	0.5189504373177842	seawater site 2	MM (2-min.)	seawater site 2	MM (2-min.)	water	seawater	low	Low biomass
wat_S_B_1_microbiome2_L	wat_S_B_3_microbiome2_L	0.49575070821529743	seawater site 2	MM (2-min.)	seawater site 2	MM (2-min.)	water	seawater	low	Low biomass
wat_S_B_1_qiagen_L	wat_S_B_2_qiagen_L	0.5586034912718204	seawater site 2	PS	seawater site 2	PS	water	seawater	low	Low biomass
wat_S_B_1_qiagen_L	wat_S_B_3_qiagen_L	0.565	seawater site 2	PS	seawater site 2	PS	water	seawater	low	Low biomass
wat_S_B_2_microbiome20_L	wat_S_B_3_microbiome20_L	0.5487465181058496	seawater site 2	MM (20-min.)	seawater site 2	MM (20-min.)	water	seawater	low	Low biomass
wat_S_B_2_microbiome2_L	wat_S_B_3_microbiome2_L	0.5102040816326531	seawater site 2	MM (2-min.)	seawater site 2	MM (2-min.)	water	seawater	low	Low biomass
wat_S_B_2_qiagen_L	wat_S_B_3_qiagen_L	0.545	seawater site 2	PS	seawater site 2	PS	water	seawater	low	Low biomass
