sample1	sample2	value	sample1_type	sample1_extraction_protocol_short	sample2_type	sample2_extraction_protocol_short	sample_type	sample_type_2	biomass_sample	biomass_sample_long
oral_saline_vtm_Q_1_microbiome20_C	oral_saline_vtm_Q_2_microbiome20_C	0.2801846562702962	human.saline.rinse.VTM.Q	MM (20-min.)	human.saline.rinse.VTM.Q	MM (20-min.)	human	human oral saline rinse in VTM	low	Low biomass
oral_saline_vtm_Q_1_microbiome20_C	oral_saline_vtm_Q_3_microbiome20_C	0.43896165713000107	human.saline.rinse.VTM.Q	MM (20-min.)	human.saline.rinse.VTM.Q	MM (20-min.)	human	human oral saline rinse in VTM	low	Low biomass
oral_saline_vtm_Q_1_microbiome2_C	oral_saline_vtm_Q_2_microbiome2_C	0.06268031441187034	human.saline.rinse.VTM.Q	MM (2-min.)	human.saline.rinse.VTM.Q	MM (2-min.)	human	human oral saline rinse in VTM	low	Low biomass
oral_saline_vtm_Q_1_microbiome2_C	oral_saline_vtm_Q_3_microbiome2_C	0.1654454097183508	human.saline.rinse.VTM.Q	MM (2-min.)	human.saline.rinse.VTM.Q	MM (2-min.)	human	human oral saline rinse in VTM	low	Low biomass
oral_saline_vtm_Q_1_qiagen_C	oral_saline_vtm_Q_2_qiagen_C	0.24121913068383175	human.saline.rinse.VTM.Q	PS	human.saline.rinse.VTM.Q	PS	human	human oral saline rinse in VTM	low	Low biomass
oral_saline_vtm_Q_1_qiagen_C	oral_saline_vtm_Q_3_qiagen_C	0.19278561876743988	human.saline.rinse.VTM.Q	PS	human.saline.rinse.VTM.Q	PS	human	human oral saline rinse in VTM	low	Low biomass
oral_saline_vtm_Q_2_microbiome20_C	oral_saline_vtm_Q_3_microbiome20_C	0.16869098147176922	human.saline.rinse.VTM.Q	MM (20-min.)	human.saline.rinse.VTM.Q	MM (20-min.)	human	human oral saline rinse in VTM	low	Low biomass
oral_saline_vtm_Q_2_microbiome2_C	oral_saline_vtm_Q_3_microbiome2_C	0.11883838335701216	human.saline.rinse.VTM.Q	MM (2-min.)	human.saline.rinse.VTM.Q	MM (2-min.)	human	human oral saline rinse in VTM	low	Low biomass
oral_saline_vtm_Q_2_qiagen_C	oral_saline_vtm_Q_3_qiagen_C	0.07608812804116448	human.saline.rinse.VTM.Q	PS	human.saline.rinse.VTM.Q	PS	human	human oral saline rinse in VTM	low	Low biomass
skin_armpit_A_1_microbiome20_L	skin_armpit_A_2_microbiome20_L	0.029902471368817882	human.armpit.A	MM (20-min.)	human.armpit.A	MM (20-min.)	human	human armpit	low	Low biomass
skin_armpit_A_1_microbiome20_L	skin_armpit_A_3_microbiome20_L	0.033252685939682024	human.armpit.A	MM (20-min.)	human.armpit.A	MM (20-min.)	human	human armpit	low	Low biomass
skin_armpit_A_1_microbiome2_L	skin_armpit_A_2_microbiome2_L	0.06378894077130215	human.armpit.A	MM (2-min.)	human.armpit.A	MM (2-min.)	human	human armpit	low	Low biomass
skin_armpit_A_1_microbiome2_L	skin_armpit_A_3_microbiome2_L	0.3848598002391903	human.armpit.A	MM (2-min.)	human.armpit.A	MM (2-min.)	human	human armpit	low	Low biomass
skin_armpit_A_1_qiagen_L	skin_armpit_A_2_qiagen_L	0.1183699189351833	human.armpit.A	PS	human.armpit.A	PS	human	human armpit	low	Low biomass
skin_armpit_A_1_qiagen_L	skin_armpit_A_3_qiagen_L	0.6203294014395051	human.armpit.A	PS	human.armpit.A	PS	human	human armpit	low	Low biomass
skin_armpit_A_2_microbiome20_L	skin_armpit_A_3_microbiome20_L	0.04909700564235768	human.armpit.A	MM (20-min.)	human.armpit.A	MM (20-min.)	human	human armpit	low	Low biomass
skin_armpit_A_2_microbiome2_L	skin_armpit_A_3_microbiome2_L	0.33160441125763207	human.armpit.A	MM (2-min.)	human.armpit.A	MM (2-min.)	human	human armpit	low	Low biomass
skin_armpit_A_2_qiagen_L	skin_armpit_A_3_qiagen_L	0.518993581492819	human.armpit.A	PS	human.armpit.A	PS	human	human armpit	low	Low biomass
skin_armpit_B_1_microbiome20_L	skin_armpit_B_2_microbiome20_L	0.04506367116120241	human.armpit.B	MM (20-min.)	human.armpit.B	MM (20-min.)	human	human armpit	low	Low biomass
skin_armpit_B_1_microbiome20_L	skin_armpit_B_3_microbiome20_L	0.06739309537068716	human.armpit.B	MM (20-min.)	human.armpit.B	MM (20-min.)	human	human armpit	low	Low biomass
skin_armpit_B_1_microbiome2_L	skin_armpit_B_2_microbiome2_L	0.005486017757868188	human.armpit.B	MM (2-min.)	human.armpit.B	MM (2-min.)	human	human armpit	low	Low biomass
skin_armpit_B_1_microbiome2_L	skin_armpit_B_3_microbiome2_L	0.08915552024680959	human.armpit.B	MM (2-min.)	human.armpit.B	MM (2-min.)	human	human armpit	low	Low biomass
skin_armpit_B_1_qiagen_L	skin_armpit_B_2_qiagen_L	0.029087690481813432	human.armpit.B	PS	human.armpit.B	PS	human	human armpit	low	Low biomass
skin_armpit_B_1_qiagen_L	skin_armpit_B_3_qiagen_L	0.12441404238560157	human.armpit.B	PS	human.armpit.B	PS	human	human armpit	low	Low biomass
skin_armpit_B_2_microbiome20_L	skin_armpit_B_3_microbiome20_L	0.03645870075506463	human.armpit.B	MM (20-min.)	human.armpit.B	MM (20-min.)	human	human armpit	low	Low biomass
skin_armpit_B_2_microbiome2_L	skin_armpit_B_3_microbiome2_L	0.09079918861628557	human.armpit.B	MM (2-min.)	human.armpit.B	MM (2-min.)	human	human armpit	low	Low biomass
skin_armpit_B_2_qiagen_L	skin_armpit_B_3_qiagen_L	0.11048849052962852	human.armpit.B	PS	human.armpit.B	PS	human	human armpit	low	Low biomass
skin_armpit_O_1_microbiome20_L	skin_armpit_O_2_microbiome20_L	0.5935411105710066	human.armpit.O	MM (20-min.)	human.armpit.O	MM (20-min.)	human	human armpit	low	Low biomass
skin_armpit_O_1_microbiome20_L	skin_armpit_O_3_microbiome20_L	0.5660070979373452	human.armpit.O	MM (20-min.)	human.armpit.O	MM (20-min.)	human	human armpit	low	Low biomass
skin_armpit_O_1_microbiome2_L	skin_armpit_O_2_microbiome2_L	0.08575836353532156	human.armpit.O	MM (2-min.)	human.armpit.O	MM (2-min.)	human	human armpit	low	Low biomass
skin_armpit_O_1_microbiome2_L	skin_armpit_O_3_microbiome2_L	0.42549168825329053	human.armpit.O	MM (2-min.)	human.armpit.O	MM (2-min.)	human	human armpit	low	Low biomass
skin_armpit_O_1_qiagen_L	skin_armpit_O_2_qiagen_L	0.5903528786249684	human.armpit.O	PS	human.armpit.O	PS	human	human armpit	low	Low biomass
skin_armpit_O_1_qiagen_L	skin_armpit_O_3_qiagen_L	0.13144424482138625	human.armpit.O	PS	human.armpit.O	PS	human	human armpit	low	Low biomass
